Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","8.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","%","8.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","%","8","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","%","8.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","%","8.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","8.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2000","2000","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2001","2001","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2002","2002","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2003","2003","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2004","2004","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2005","2005","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2006","2006","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2007","2007","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2008","2008","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2009","2009","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2010","2010","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2011","2011","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2012","2012","million No","1.1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2013","2013","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2014","2014","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2015","2015","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2016","2016","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2017","2017","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2018","2018","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2019","2019","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210490","Number of newborns with low birthweight (million)","2020","2020","million No","1","X","Figure from international organizations","Based on FY 2024 Classification"
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/cap/d","1927","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/cap/d","1928","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/cap/d","1929","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/cap/d","1930","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/cap/d","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/cap/d","1934","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/cap/d","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/cap/d","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2023","2023","kcal/cap/d","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/cap/d","2502","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/cap/d","2503","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/cap/d","2505","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/cap/d","2506","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/cap/d","2510","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/cap/d","2511","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/cap/d","2511","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/cap/d","2510","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/cap/d","2510","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/cap/d","2510","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/cap/d","2510","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2022","2022","kcal/cap/d","2511","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2023","2023","kcal/cap/d","2511","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/cap/d","133.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/cap/d","134","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/cap/d","134.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/cap/d","134.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/cap/d","135.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20052007","2005-2007","g/cap/d","136.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20062008","2006-2008","g/cap/d","136.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20072009","2007-2009","g/cap/d","136.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20082010","2008-2010","g/cap/d","109.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20092011","2009-2011","g/cap/d","110.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20102012","2010-2012","g/cap/d","111.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20112013","2011-2013","g/cap/d","112.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20122014","2012-2014","g/cap/d","112.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20132015","2013-2015","g/cap/d","113.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20142016","2014-2016","g/cap/d","137.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20152017","2015-2017","g/cap/d","138.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20162018","2016-2018","g/cap/d","140.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20172019","2017-2019","g/cap/d","142.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20182020","2018-2020","g/cap/d","145.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","147.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20202022","2020-2022","g/cap/d","148.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20002002","2000-2002","%","116","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20012003","2001-2003","%","117","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20022004","2002-2004","%","117","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20032005","2003-2005","%","118","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20042006","2004-2006","%","118","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20052007","2005-2007","%","119","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20062008","2006-2008","%","120","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20072009","2007-2009","%","121","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20082010","2008-2010","%","122","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","124","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","125","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","126","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","127","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","128","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","129","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","130","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","131","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","132","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","132","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","133","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","134","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20212023","2021-2023","%","134","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2000","2000","kcal/cap/d","2775","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2001","2001","kcal/cap/d","2787","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2002","2002","kcal/cap/d","2804","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2003","2003","kcal/cap/d","2819","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2004","2004","kcal/cap/d","2841","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2005","2005","kcal/cap/d","2861","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2006","2006","kcal/cap/d","2876","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2007","2007","kcal/cap/d","2906","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2008","2008","kcal/cap/d","2943","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2009","2009","kcal/cap/d","2953","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2010","2010","kcal/cap/d","3005","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2011","2011","kcal/cap/d","3039","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2012","2012","kcal/cap/d","3053","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2013","2013","kcal/cap/d","3056","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2014","2014","kcal/cap/d","3122","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2015","2015","kcal/cap/d","3136","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2016","2016","kcal/cap/d","3137","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2017","2017","kcal/cap/d","3169","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2018","2018","kcal/cap/d","3182","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2019","2019","kcal/cap/d","3199","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2020","2020","kcal/cap/d","3212","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2021","2021","kcal/cap/d","3258","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2022","2022","kcal/cap/d","3256","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","220001","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day)","2023","2023","kcal/cap/d","3275","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20002002","2000-2002","kcal/cap/d","2788","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20012003","2001-2003","kcal/cap/d","2803","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20022004","2002-2004","kcal/cap/d","2821","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20032005","2003-2005","kcal/cap/d","2840","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20042006","2004-2006","kcal/cap/d","2859","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20052007","2005-2007","kcal/cap/d","2880","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20062008","2006-2008","kcal/cap/d","2908","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20072009","2007-2009","kcal/cap/d","2933","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20082010","2008-2010","kcal/cap/d","2967","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20092011","2009-2011","kcal/cap/d","2999","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20102012","2010-2012","kcal/cap/d","3032","E","Estimated value",""
